timestamp,open,high,low,close
2024-05-17 16:00:00,18548.65,18548.65,18546.23,18546.23
2024-05-20 09:30:00,18559.22,18605.47,18549.84,18599.93
2024-05-20 09:35:00,18601.92,18624.54,18601.16,18617.55
2024-05-20 09:40:00,18617.47,18625.95,18604.56,18625.5
2024-05-20 09:45:00,18625.92,18631.39,18614.67,18619.98
2024-05-20 09:50:00,18620.35,18656.0,18620.35,18655.1
2024-05-20 09:55:00,18655.52,18667.94,18650.65,18664.03
2024-05-20 10:00:00,18665.39,18667.19,18652.67,18657.97
2024-05-20 10:05:00,18658.15,18658.74,18647.57,18657.48
2024-05-20 10:10:00,18657.4,18659.16,18649.94,18651.49
2024-05-20 10:15:00,18651.47,18662.18,18645.6,18660.0
2024-05-20 10:20:00,18660.01,18668.33,18659.21,18661.43
2024-05-20 10:25:00,18661.35,18663.97,18655.99,18663.89
2024-05-20 10:30:00,18664.1,18665.22,18659.42,18659.98
2024-05-20 10:35:00,18659.9,18665.87,18658.95,18659.75
2024-05-20 10:40:00,18659.79,18672.41,18659.54,18667.3
2024-05-20 10:45:00,18667.16,18674.77,18662.89,18674.77
2024-05-20 10:50:00,18675.27,18678.27,18668.4,18668.4
2024-05-20 10:55:00,18668.48,18668.48,18650.85,18655.49
2024-05-20 11:00:00,18655.57,18659.56,18651.87,18655.55
2024-05-20 11:05:00,18655.4,18657.78,18651.29,18653.19
2024-05-20 11:10:00,18653.08,18660.38,18652.6,18652.83
2024-05-20 11:15:00,18652.9,18653.9,18643.73,18649.86
2024-05-20 11:20:00,18650.08,18662.52,18646.74,18662.22
2024-05-20 11:25:00,18662.42,18667.14,18661.53,18664.36
2024-05-20 11:30:00,18664.37,18674.36,18664.37,18672.7
2024-05-20 11:35:00,18672.81,18674.01,18668.24,18670.35
2024-05-20 11:40:00,18670.63,18670.76,18653.41,18654.56
2024-05-20 11:45:00,18654.43,18655.64,18651.63,18654.57
2024-05-20 11:50:00,18654.61,18656.02,18650.6,18652.06
2024-05-20 11:55:00,18651.95,18657.71,18648.76,18655.8
2024-05-20 12:00:00,18655.93,18664.67,18655.93,18664.46
2024-05-20 12:05:00,18665.13,18667.66,18664.72,18666.57
2024-05-20 12:10:00,18666.58,18666.58,18658.13,18660.54
2024-05-20 12:15:00,18660.56,18664.65,18658.78,18663.38
2024-05-20 12:20:00,18663.56,18669.46,18659.8,18661.0
2024-05-20 12:25:00,18660.94,18661.17,18656.63,18660.98
2024-05-20 12:30:00,18660.89,18665.97,18658.41,18665.14
2024-05-20 12:35:00,18665.11,18677.69,18665.0,18676.36
2024-05-20 12:40:00,18676.43,18689.56,18676.43,18687.87
2024-05-20 12:45:00,18687.92,18688.6,18681.94,18681.94
2024-05-20 12:50:00,18681.9,18697.76,18681.76,18695.96
2024-05-20 12:55:00,18695.91,18703.44,18695.66,18702.32
2024-05-20 13:00:00,18702.38,18703.83,18696.08,18700.99
2024-05-20 13:05:00,18701.0,18701.25,18695.03,18700.77
2024-05-20 13:10:00,18700.62,18700.62,18692.77,18696.01
2024-05-20 13:15:00,18696.0,18699.73,18692.59,18693.96
2024-05-20 13:20:00,18693.63,18693.63,18680.41,18681.14
2024-05-20 13:25:00,18681.43,18683.26,18658.09,18658.65
2024-05-20 13:30:00,18658.71,18662.01,18656.72,18660.98
2024-05-20 13:35:00,18661.09,18661.09,18654.66,18656.17
2024-05-20 13:40:00,18655.87,18660.24,18650.16,18660.24
2024-05-20 13:45:00,18660.27,18663.21,18656.93,18657.18
2024-05-20 13:50:00,18657.47,18661.58,18653.9,18656.03
2024-05-20 13:55:00,18655.93,18658.67,18651.83,18658.06
2024-05-20 14:00:00,18657.86,18660.16,18653.73,18653.93
2024-05-20 14:05:00,18653.92,18657.07,18626.5,18641.35
2024-05-20 14:10:00,18641.49,18651.58,18638.48,18645.78
2024-05-20 14:15:00,18645.56,18652.73,18639.02,18643.45
2024-05-20 14:20:00,18643.44,18648.4,18643.44,18645.11
2024-05-20 14:25:00,18645.09,18660.57,18644.39,18660.57
2024-05-20 14:30:00,18660.69,18669.05,18659.76,18664.07
2024-05-20 14:35:00,18664.07,18670.28,18663.54,18668.96
2024-05-20 14:40:00,18668.96,18677.91,18668.96,18676.83
2024-05-20 14:45:00,18676.91,18677.97,18669.07,18670.25
2024-05-20 14:50:00,18670.26,18671.31,18665.44,18670.53
2024-05-20 14:55:00,18670.53,18670.53,18662.15,18662.37
2024-05-20 15:00:00,18662.39,18669.19,18658.15,18668.73
2024-05-20 15:05:00,18668.65,18675.01,18666.27,18674.76
2024-05-20 15:10:00,18674.97,18682.44,18674.77,18682.16
2024-05-20 15:15:00,18681.79,18684.56,18680.84,18682.51
2024-05-20 15:20:00,18682.37,18684.04,18678.77,18681.97
2024-05-20 15:25:00,18681.91,18689.63,18680.31,18688.86
2024-05-20 15:30:00,18688.95,18693.32,18678.11,18679.49
2024-05-20 15:35:00,18679.66,18680.04,18674.87,18678.27
2024-05-20 15:40:00,18677.96,18679.37,18670.15,18674.68
2024-05-20 15:45:00,18674.42,18674.54,18661.82,18662.11
2024-05-20 15:50:00,18659.26,18665.33,18657.59,18663.51
2024-05-20 15:55:00,18660.3,18679.47,18653.29,18679.47
2024-05-20 16:00:00,18675.85,18675.85,18674.19,18674.19
2024-05-21 09:30:00,18603.99,18629.55,18589.91,18629.55
2024-05-21 09:35:00,18629.5,18630.4,18613.49,18622.82
2024-05-21 09:40:00,18622.25,18624.67,18612.59,18618.53
2024-05-21 09:45:00,18616.89,18616.89,18595.52,18610.18
2024-05-21 09:50:00,18609.97,18633.89,18605.5,18633.07
2024-05-21 09:55:00,18632.89,18633.15,18620.3,18622.52
2024-05-21 10:00:00,18623.05,18640.5,18623.05,18638.97
2024-05-21 10:05:00,18638.73,18640.0,18619.95,18631.45
2024-05-21 10:10:00,18631.37,18634.21,18619.2,18629.86
2024-05-21 10:15:00,18630.03,18639.39,18627.02,18627.76
2024-05-21 10:20:00,18628.03,18638.81,18628.0,18638.24
2024-05-21 10:25:00,18638.35,18647.64,18638.35,18646.63
2024-05-21 10:30:00,18646.94,18660.31,18644.32,18658.64
2024-05-21 10:35:00,18658.3,18672.84,18655.17,18661.56
2024-05-21 10:40:00,18661.35,18666.47,18653.36,18653.46
2024-05-21 10:45:00,18653.8,18658.94,18652.49,18658.94
2024-05-21 10:50:00,18658.98,18661.18,18654.43,18656.63
2024-05-21 10:55:00,18656.68,18672.89,18655.22,18672.89
2024-05-21 11:00:00,18672.4,18677.73,18670.79,18675.65
2024-05-21 11:05:00,18675.33,18675.84,18668.25,18669.16
2024-05-21 11:10:00,18669.22,18670.14,18662.17,18664.61
2024-05-21 11:15:00,18665.42,18671.31,18664.66,18668.3
2024-05-21 11:20:00,18668.29,18678.08,18668.29,18677.65
2024-05-21 11:25:00,18677.76,18677.76,18668.98,18669.89
2024-05-21 11:30:00,18670.19,18670.44,18662.31,18662.31
2024-05-21 11:35:00,18662.56,18668.18,18660.26,18664.99
2024-05-21 11:40:00,18665.22,18667.4,18657.36,18662.75
2024-05-21 11:45:00,18662.93,18667.6,18659.99,18667.46
2024-05-21 11:50:00,18667.3,18668.37,18652.75,18659.34
2024-05-21 11:55:00,18659.11,18665.07,18657.84,18660.92
2024-05-21 12:00:00,18660.98,18663.05,18655.52,18661.93
2024-05-21 12:05:00,18662.05,18665.43,18661.46,18661.98
2024-05-21 12:10:00,18662.32,18679.94,18662.21,18676.55
2024-05-21 12:15:00,18676.39,18685.16,18676.39,18682.02
2024-05-21 12:20:00,18682.1,18683.26,18678.15,18678.87
2024-05-21 12:25:00,18678.9,18680.09,18672.58,18680.08
2024-05-21 12:30:00,18680.11,18681.66,18673.86,18674.06
2024-05-21 12:35:00,18673.96,18674.23,18667.52,18668.29
2024-05-21 12:40:00,18668.28,18671.52,18662.47,18664.57
2024-05-21 12:45:00,18664.75,18667.14,18660.85,18666.92
2024-05-21 12:50:00,18667.09,18669.93,18661.65,18661.65
2024-05-21 12:55:00,18661.48,18663.2,18655.59,18660.37
2024-05-21 13:00:00,18660.19,18661.2,18652.77,18659.81
2024-05-21 13:05:00,18659.78,18668.58,18659.46,18664.44
2024-05-21 13:10:00,18664.42,18664.74,18653.13,18658.07
2024-05-21 13:15:00,18658.17,18661.46,18656.62,18659.62
2024-05-21 13:20:00,18659.48,18661.51,18656.92,18657.25
2024-05-21 13:25:00,18657.47,18671.63,18655.5,18671.15
2024-05-21 13:30:00,18671.29,18673.68,18668.32,18670.02
2024-05-21 13:35:00,18670.02,18682.59,18669.86,18681.24
2024-05-21 13:40:00,18681.19,18683.73,18677.11,18680.81
2024-05-21 13:45:00,18680.83,18683.4,18677.68,18679.55
2024-05-21 13:50:00,18679.55,18683.09,18679.21,18681.44
2024-05-21 13:55:00,18681.44,18690.19,18681.44,18690.19
2024-05-21 14:00:00,18690.46,18694.33,18685.26,18685.65
2024-05-21 14:05:00,18685.63,18692.51,18685.53,18689.86
2024-05-21 14:10:00,18689.85,18691.48,18682.25,18686.32
2024-05-21 14:15:00,18686.44,18687.42,18680.32,18680.56
2024-05-21 14:20:00,18680.36,18681.97,18676.38,18677.34
2024-05-21 14:25:00,18677.26,18678.28,18671.22,18671.9
2024-05-21 14:30:00,18671.88,18681.37,18671.61,18679.4
2024-05-21 14:35:00,18679.31,18679.74,18673.73,18676.2
2024-05-21 14:40:00,18676.16,18678.4,18672.79,18674.02
2024-05-21 14:45:00,18673.83,18678.33,18672.17,18677.32
2024-05-21 14:50:00,18677.29,18681.61,18674.92,18679.24
2024-05-21 14:55:00,18679.32,18683.07,18678.64,18682.67
2024-05-21 15:00:00,18682.6,18686.72,18681.63,18681.63
2024-05-21 15:05:00,18681.68,18687.58,18679.14,18686.07
2024-05-21 15:10:00,18686.01,18695.33,18686.01,18693.78
2024-05-21 15:15:00,18693.67,18698.67,18690.49,18694.61
2024-05-21 15:20:00,18694.61,18695.4,18688.11,18689.71
2024-05-21 15:25:00,18689.65,18690.02,18681.95,18688.07
2024-05-21 15:30:00,18687.91,18699.25,18686.77,18699.01
2024-05-21 15:35:00,18699.06,18710.23,18699.06,18704.65
2024-05-21 15:40:00,18704.28,18704.28,18697.24,18697.83
2024-05-21 15:45:00,18697.85,18698.79,18693.88,18696.1
2024-05-21 15:50:00,18695.73,18715.63,18692.48,18714.51
2024-05-21 15:55:00,18711.78,18721.18,18709.69,18713.35
2024-05-21 16:00:00,18714.38,18714.38,18713.8,18713.8
2024-05-22 09:30:00,18733.54,18750.25,18732.69,18742.03
2024-05-22 09:35:00,18740.07,18743.99,18722.02,18728.58
2024-05-22 09:40:00,18728.65,18733.96,18710.89,18731.33
2024-05-22 09:45:00,18731.76,18740.49,18729.31,18739.31
2024-05-22 09:50:00,18739.56,18747.98,18734.69,18737.09
2024-05-22 09:55:00,18736.67,18744.36,18731.97,18742.88
2024-05-22 10:00:00,18742.82,18744.98,18735.5,18736.01
2024-05-22 10:05:00,18736.14,18744.53,18727.73,18731.09
2024-05-22 10:10:00,18731.17,18740.92,18724.32,18740.92
2024-05-22 10:15:00,18740.5,18745.14,18735.45,18738.21
2024-05-22 10:20:00,18737.64,18740.66,18727.58,18735.2
2024-05-22 10:25:00,18735.26,18739.8,18724.63,18736.53
2024-05-22 10:30:00,18736.38,18736.44,18728.65,18734.36
2024-05-22 10:35:00,18734.38,18736.27,18729.71,18734.88
2024-05-22 10:40:00,18734.84,18741.16,18725.7,18727.16
2024-05-22 10:45:00,18726.87,18732.62,18725.75,18728.68
2024-05-22 10:50:00,18728.6,18732.42,18726.13,18731.59
2024-05-22 10:55:00,18731.6,18739.94,18729.21,18737.79
2024-05-22 11:00:00,18737.71,18746.54,18733.5,18746.54
2024-05-22 11:05:00,18746.75,18755.84,18746.75,18748.65
2024-05-22 11:10:00,18748.5,18755.98,18748.32,18751.49
2024-05-22 11:15:00,18751.76,18753.41,18747.31,18752.4
2024-05-22 11:20:00,18752.4,18755.93,18751.18,18751.25
2024-05-22 11:25:00,18751.12,18754.56,18749.49,18752.65
2024-05-22 11:30:00,18752.46,18756.69,18749.66,18751.82
2024-05-22 11:35:00,18751.95,18752.55,18747.8,18751.89
2024-05-22 11:40:00,18751.81,18753.38,18747.95,18748.85
2024-05-22 11:45:00,18748.9,18749.63,18743.71,18743.71
2024-05-22 11:50:00,18743.71,18744.05,18723.53,18731.44
2024-05-22 11:55:00,18731.24,18739.34,18730.77,18738.16
2024-05-22 12:00:00,18738.17,18738.27,18734.07,18736.11
2024-05-22 12:05:00,18736.12,18748.15,18735.67,18746.3
2024-05-22 12:10:00,18746.35,18750.82,18744.27,18746.66
2024-05-22 12:15:00,18746.61,18747.97,18745.19,18747.33
2024-05-22 12:20:00,18747.23,18748.88,18743.28,18744.13
2024-05-22 12:25:00,18743.75,18743.75,18739.2,18739.43
2024-05-22 12:30:00,18739.58,18741.59,18733.01,18733.59
2024-05-22 12:35:00,18733.56,18734.92,18727.82,18733.44
2024-05-22 12:40:00,18733.9,18738.59,18733.82,18738.08
2024-05-22 12:45:00,18738.14,18738.31,18717.94,18718.69
2024-05-22 12:50:00,18718.66,18720.46,18711.62,18719.8
2024-05-22 12:55:00,18719.79,18723.94,18718.89,18721.68
2024-05-22 13:00:00,18721.62,18729.3,18720.25,18724.51
2024-05-22 13:05:00,18724.59,18731.88,18724.51,18730.34
2024-05-22 13:10:00,18730.14,18734.22,18729.53,18734.06
2024-05-22 13:15:00,18734.1,18739.84,18734.08,18736.78
2024-05-22 13:20:00,18736.78,18742.32,18736.33,18740.77
2024-05-22 13:25:00,18740.82,18741.93,18736.24,18737.05
2024-05-22 13:30:00,18737.0,18737.0,18725.79,18728.29
2024-05-22 13:35:00,18728.4,18728.4,18692.35,18698.22
2024-05-22 13:40:00,18698.27,18701.09,18675.83,18676.93
2024-05-22 13:45:00,18678.11,18689.53,18672.15,18678.79
2024-05-22 13:50:00,18678.76,18686.17,18678.41,18678.68
2024-05-22 13:55:00,18678.75,18688.6,18668.9,18688.43
2024-05-22 14:00:00,18688.52,18688.52,18629.49,18647.17
2024-05-22 14:05:00,18647.58,18671.81,18646.95,18671.48
2024-05-22 14:10:00,18671.39,18674.37,18663.43,18667.37
2024-05-22 14:15:00,18667.37,18672.0,18653.0,18658.64
2024-05-22 14:20:00,18658.86,18658.87,18616.14,18638.91
2024-05-22 14:25:00,18638.87,18643.77,18612.7,18613.1
2024-05-22 14:30:00,18613.15,18626.27,18612.09,18622.76
2024-05-22 14:35:00,18622.65,18627.43,18612.1,18618.24
2024-05-22 14:40:00,18618.21,18621.0,18606.16,18615.93
2024-05-22 14:45:00,18615.65,18643.87,18614.94,18642.8
2024-05-22 14:50:00,18643.07,18648.51,18638.3,18638.91
2024-05-22 14:55:00,18638.86,18648.44,18637.09,18648.44
2024-05-22 15:00:00,18648.34,18654.2,18645.83,18653.96
2024-05-22 15:05:00,18654.02,18656.22,18651.35,18655.63
2024-05-22 15:10:00,18655.49,18655.69,18646.88,18648.34
2024-05-22 15:15:00,18648.22,18654.07,18619.65,18624.09
2024-05-22 15:20:00,18624.15,18653.24,18624.15,18653.24
2024-05-22 15:25:00,18653.14,18657.52,18650.41,18657.52
2024-05-22 15:30:00,18657.99,18694.18,18657.72,18690.32
2024-05-22 15:35:00,18690.24,18696.96,18674.62,18674.68
2024-05-22 15:40:00,18674.62,18678.83,18654.91,18656.2
2024-05-22 15:45:00,18656.51,18664.62,18651.98,18651.98
2024-05-22 15:50:00,18643.22,18668.7,18633.94,18667.02
2024-05-22 15:55:00,18672.42,18706.81,18672.42,18704.91
2024-05-22 16:00:00,18707.18,18707.18,18705.2,18705.2
2024-05-23 09:30:00,18907.14,18907.54,18866.25,18866.96
2024-05-23 09:35:00,18862.93,18886.08,18860.52,18867.14
2024-05-23 09:40:00,18867.83,18867.83,18842.5,18852.21
2024-05-23 09:45:00,18839.14,18858.3,18819.93,18834.43
2024-05-23 09:50:00,18834.28,18835.78,18778.3,18784.57
2024-05-23 09:55:00,18784.63,18788.27,18767.75,18780.28
2024-05-23 10:00:00,18780.67,18805.52,18779.1,18793.26
2024-05-23 10:05:00,18794.2,18806.24,18781.44,18801.59
2024-05-23 10:10:00,18801.48,18830.9,18801.48,18829.82
2024-05-23 10:15:00,18829.68,18837.96,18812.73,18819.37
2024-05-23 10:20:00,18820.44,18821.67,18788.54,18801.26
2024-05-23 10:25:00,18801.17,18818.96,18792.66,18818.47
2024-05-23 10:30:00,18821.25,18831.77,18804.79,18820.28
2024-05-23 10:35:00,18820.5,18838.13,18819.29,18837.66
2024-05-23 10:40:00,18837.9,18839.54,18810.26,18814.49
2024-05-23 10:45:00,18814.86,18820.85,18794.32,18796.21
2024-05-23 10:50:00,18796.09,18796.09,18766.3,18766.3
2024-05-23 10:55:00,18766.16,18766.47,18733.49,18736.43
2024-05-23 11:00:00,18736.88,18772.99,18735.51,18769.09
2024-05-23 11:05:00,18768.75,18811.47,18763.71,18810.37
2024-05-23 11:10:00,18810.85,18818.87,18803.67,18807.75
2024-05-23 11:15:00,18808.24,18817.2,18804.14,18807.6
2024-05-23 11:20:00,18807.62,18822.68,18807.62,18822.29
2024-05-23 11:25:00,18822.23,18824.22,18814.87,18822.62
2024-05-23 11:30:00,18822.66,18831.24,18822.66,18829.87
2024-05-23 11:35:00,18830.09,18848.46,18829.48,18845.54
2024-05-23 11:40:00,18845.4,18849.66,18839.74,18844.83
2024-05-23 11:45:00,18844.41,18847.44,18840.64,18844.67
2024-05-23 11:50:00,18844.62,18854.94,18844.44,18849.52
2024-05-23 11:55:00,18849.66,18855.35,18843.7,18844.92
2024-05-23 12:00:00,18844.89,18859.85,18838.48,18849.37
2024-05-23 12:05:00,18849.22,18849.6,18832.42,18835.79
2024-05-23 12:10:00,18835.87,18836.2,18818.17,18824.43
2024-05-23 12:15:00,18824.51,18837.84,18822.51,18837.83
2024-05-23 12:20:00,18837.91,18844.43,18834.65,18843.89
2024-05-23 12:25:00,18843.61,18853.54,18842.04,18853.54
2024-05-23 12:30:00,18853.41,18854.72,18848.26,18848.74
2024-05-23 12:35:00,18848.74,18854.02,18845.69,18845.69
2024-05-23 12:40:00,18845.43,18845.65,18825.31,18827.34
2024-05-23 12:45:00,18827.23,18827.31,18799.43,18803.48
2024-05-23 12:50:00,18803.47,18803.47,18784.77,18792.21
2024-05-23 12:55:00,18791.46,18795.83,18777.61,18777.61
2024-05-23 13:00:00,18777.05,18781.53,18759.81,18761.87
2024-05-23 13:05:00,18762.78,18773.85,18762.78,18768.53
2024-05-23 13:10:00,18768.0,18784.16,18763.46,18784.16
2024-05-23 13:15:00,18783.92,18787.68,18763.15,18764.05
2024-05-23 13:20:00,18763.69,18764.39,18749.17,18763.01
2024-05-23 13:25:00,18763.01,18775.62,18757.36,18775.24
2024-05-23 13:30:00,18775.22,18775.22,18762.2,18764.78
2024-05-23 13:35:00,18764.68,18764.87,18714.81,18715.1
2024-05-23 13:40:00,18715.14,18735.67,18693.7,18696.2
2024-05-23 13:45:00,18695.99,18703.38,18692.89,18695.24
2024-05-23 13:50:00,18695.26,18702.88,18669.79,18676.21
2024-05-23 13:55:00,18676.25,18676.62,18646.66,18647.3
2024-05-23 14:00:00,18646.98,18650.75,18625.59,18626.14
2024-05-23 14:05:00,18625.51,18640.56,18614.79,18638.62
2024-05-23 14:10:00,18638.5,18643.38,18618.54,18634.25
2024-05-23 14:15:00,18633.76,18649.68,18610.32,18611.08
2024-05-23 14:20:00,18610.27,18627.38,18601.27,18601.27
2024-05-23 14:25:00,18601.04,18627.07,18600.62,18612.48
2024-05-23 14:30:00,18611.72,18611.72,18586.81,18598.9
2024-05-23 14:35:00,18598.89,18623.35,18591.88,18623.12
2024-05-23 14:40:00,18622.65,18627.09,18593.69,18593.69
2024-05-23 14:45:00,18593.72,18601.43,18576.31,18582.45
2024-05-23 14:50:00,18582.45,18585.02,18562.83,18563.61
2024-05-23 14:55:00,18564.01,18570.85,18561.7,18564.95
2024-05-23 15:00:00,18564.26,18589.17,18563.05,18569.52
2024-05-23 15:05:00,18569.79,18576.51,18554.89,18572.97
2024-05-23 15:10:00,18572.99,18574.79,18556.86,18573.26
2024-05-23 15:15:00,18573.09,18587.88,18560.63,18578.93
2024-05-23 15:20:00,18580.59,18591.38,18571.06,18579.14
2024-05-23 15:25:00,18578.83,18587.56,18576.03,18580.27
2024-05-23 15:30:00,18580.21,18606.7,18580.21,18606.42
2024-05-23 15:35:00,18606.43,18617.8,18605.7,18616.12
2024-05-23 15:40:00,18616.07,18624.57,18606.9,18621.83
2024-05-23 15:45:00,18621.4,18621.67,18609.8,18617.93
2024-05-23 15:50:00,18631.35,18641.84,18614.65,18635.35
2024-05-23 15:55:00,18627.58,18629.31,18606.16,18623.13
2024-05-23 16:00:00,18625.21,18625.21,18623.39,18623.39
2024-05-24 09:30:00,18669.36,18702.41,18664.79,18702.41
2024-05-24 09:35:00,18702.31,18704.23,18672.66,18676.68
2024-05-24 09:40:00,18675.74,18702.94,18671.89,18702.12
2024-05-24 09:45:00,18702.49,18715.75,18684.39,18692.54
2024-05-24 09:50:00,18692.54,18692.68,18666.71,18667.7
2024-05-24 09:55:00,18667.81,18685.66,18667.81,18684.12
2024-05-24 10:00:00,18694.53,18724.42,18693.71,18711.16
2024-05-24 10:05:00,18711.84,18725.73,18708.84,18718.34
2024-05-24 10:10:00,18718.49,18731.34,18718.16,18721.18
2024-05-24 10:15:00,18721.6,18744.43,18721.6,18744.41
2024-05-24 10:20:00,18744.67,18751.71,18734.01,18749.74
2024-05-24 10:25:00,18749.57,18764.12,18746.51,18760.31
2024-05-24 10:30:00,18762.09,18769.66,18756.32,18766.52
2024-05-24 10:35:00,18766.47,18766.89,18753.81,18759.34
2024-05-24 10:40:00,18758.82,18763.82,18747.98,18749.19
2024-05-24 10:45:00,18749.65,18768.58,18747.04,18767.77
2024-05-24 10:50:00,18768.04,18780.97,18765.34,18780.92
2024-05-24 10:55:00,18780.96,18793.49,18780.73,18789.98
2024-05-24 11:00:00,18789.95,18815.06,18788.47,18814.91
2024-05-24 11:05:00,18814.77,18821.59,18811.58,18820.77
2024-05-24 11:10:00,18820.64,18844.67,18819.45,18842.02
2024-05-24 11:15:00,18842.44,18843.56,18836.1,18843.33
2024-05-24 11:20:00,18842.88,18844.85,18837.98,18841.45
2024-05-24 11:25:00,18841.53,18841.62,18828.05,18828.24
2024-05-24 11:30:00,18828.33,18842.1,18828.33,18840.63
2024-05-24 11:35:00,18840.82,18841.19,18816.05,18816.39
2024-05-24 11:40:00,18816.27,18836.61,18816.05,18834.23
2024-05-24 11:45:00,18834.19,18834.19,18819.03,18823.74
2024-05-24 11:50:00,18823.72,18830.28,18812.2,18830.28
2024-05-24 11:55:00,18830.34,18832.46,18820.65,18826.41
2024-05-24 12:00:00,18826.43,18829.21,18821.31,18824.88
2024-05-24 12:05:00,18825.01,18829.15,18822.37,18824.7
2024-05-24 12:10:00,18824.75,18834.14,18823.57,18831.82
2024-05-24 12:15:00,18831.94,18842.1,18831.27,18838.23
2024-05-24 12:20:00,18838.18,18838.29,18832.95,18834.88
2024-05-24 12:25:00,18834.97,18844.43,18834.1,18834.8
2024-05-24 12:30:00,18834.91,18837.86,18832.43,18833.62
2024-05-24 12:35:00,18833.62,18834.99,18821.95,18821.95
2024-05-24 12:40:00,18821.91,18827.05,18820.63,18824.95
2024-05-24 12:45:00,18824.92,18826.21,18820.28,18823.81
2024-05-24 12:50:00,18823.82,18837.75,18821.92,18837.73
2024-05-24 12:55:00,18837.76,18838.1,18813.63,18813.75
2024-05-24 13:00:00,18814.17,18822.87,18814.17,18814.27
2024-05-24 13:05:00,18814.27,18815.65,18805.23,18807.68
2024-05-24 13:10:00,18807.66,18820.24,18805.43,18820.24
2024-05-24 13:15:00,18820.38,18821.01,18812.62,18817.91
2024-05-24 13:20:00,18817.92,18823.37,18814.96,18823.37
2024-05-24 13:25:00,18823.7,18831.9,18823.7,18825.38
2024-05-24 13:30:00,18825.39,18825.39,18809.91,18812.23
2024-05-24 13:35:00,18812.24,18820.6,18812.24,18820.6
2024-05-24 13:40:00,18820.66,18820.77,18811.64,18814.13
2024-05-24 13:45:00,18814.02,18817.48,18810.41,18817.35
2024-05-24 13:50:00,18817.4,18828.08,18816.7,18827.16
2024-05-24 13:55:00,18827.09,18836.38,18827.09,18831.15
2024-05-24 14:00:00,18831.23,18843.46,18829.2,18842.74
2024-05-24 14:05:00,18842.68,18850.1,18841.71,18848.35
2024-05-24 14:10:00,18848.44,18848.7,18837.25,18844.44
2024-05-24 14:15:00,18844.15,18851.99,18842.88,18849.38
2024-05-24 14:20:00,18849.37,18850.24,18827.13,18827.13
2024-05-24 14:25:00,18826.23,18831.81,18825.51,18827.43
2024-05-24 14:30:00,18827.38,18827.93,18817.04,18818.27
2024-05-24 14:35:00,18818.35,18823.69,18814.04,18823.69
2024-05-24 14:40:00,18823.75,18824.99,18816.46,18816.78
2024-05-24 14:45:00,18816.21,18821.56,18816.09,18819.41
2024-05-24 14:50:00,18819.12,18821.3,18812.48,18812.76
2024-05-24 14:55:00,18812.62,18813.85,18803.29,18804.12
2024-05-24 15:00:00,18803.37,18803.37,18771.68,18780.97
2024-05-24 15:05:00,18781.01,18792.09,18780.86,18787.1
2024-05-24 15:10:00,18787.09,18795.91,18786.81,18792.3
2024-05-24 15:15:00,18791.68,18797.28,18787.72,18797.28
2024-05-24 15:20:00,18797.6,18797.6,18790.85,18793.47
2024-05-24 15:25:00,18793.47,18798.58,18791.4,18792.06
2024-05-24 15:30:00,18792.03,18802.26,18788.73,18800.17
2024-05-24 15:35:00,18800.05,18809.85,18795.54,18806.9
2024-05-24 15:40:00,18806.88,18806.88,18791.38,18793.3
2024-05-24 15:45:00,18793.27,18798.68,18788.72,18788.72
2024-05-24 15:50:00,18792.02,18801.98,18787.53,18801.16
2024-05-24 15:55:00,18802.89,18809.85,18790.77,18809.07
2024-05-24 16:00:00,18809.41,18809.41,18808.35,18808.35
